q1_true_goal_prob,mid_true_goal_prob,q3_true_goal_prob,end_true_goal_prob,q1_is_top_ranked,mid_is_top_ranked,q3_is_top_ranked,end_is_top_ranked,total_states_visited,initial_states_visited,marginal_states_visited,average_states_visited,total_dur,initial_dur,marginal_dur,average_dur
0.3057476990347895,0.7743144668097518,0.9600717837554646,0.9995677801949587,true,true,true,true,3621,168,246.64285714285714,241.4,98.77739596366882,4.121668815612793,6.761123367718288,6.585159730911255
0.46041224480597187,0.8514657845440141,0.878360307379294,0.9999082644927567,true,true,true,true,5376,168,325.5,316.2352941176471,138.23141312599182,4.104822158813477,8.382911935448647,8.131259595646577
0.32931229000970674,0.7839275591921072,0.9946899799244702,0.9999973928854653,true,true,true,true,4913,168,395.4166666666667,377.9230769230769,131.6425859928131,4.014700174331665,10.635657151540121,10.12635276867793
0.30574769903478943,0.9813234866566817,0.9992780521872809,0.9999982091806141,true,true,true,true,4725,168,455.7,429.54545454545456,123.26169514656067,4.419469118118286,11.884222602844238,11.205608649687333
0.41562658715921197,0.9476136621071184,0.9772128206535258,0.9996183390991004,true,true,true,true,2406,168,279.75,267.3333333333333,57.36624598503113,4.064920902252197,6.662665635347366,6.374027331670125
0.41562658715921197,0.9476136621071184,0.9772128206535258,0.9996183390991004,true,true,true,true,2406,168,279.75,267.3333333333333,58.36751413345337,4.543421030044556,6.728011637926102,6.485279348161486
0.41562658715921197,0.9968150986439898,0.9999814551716822,0.9999999522489095,true,true,true,true,2708,168,254.0,246.1818181818182,73.53586292266846,4.491011142730713,6.904485177993775,6.685078447515314
0.41562658715921197,0.9968150986439898,0.9999814551716822,0.9999999522489095,true,true,true,true,2708,168,254.0,246.1818181818182,72.42016386985779,4.266580820083618,6.815358304977417,6.583651260896162
0.2,0.3327834082682644,0.4681634332447914,0.979617414434925,true,true,true,true,2306,168,356.3333333333333,329.42857142857144,58.86250686645508,4.171383857727051,9.115187168121338,8.408929552350726
0.2,0.3327834082682644,0.4681634332447914,0.979617414434925,true,true,true,true,2306,168,356.3333333333333,329.42857142857144,59.33328700065613,4.3270769119262695,9.167701681454977,8.47618385723659
