q1_true_goal_prob,mid_true_goal_prob,q3_true_goal_prob,end_true_goal_prob,q1_is_top_ranked,mid_is_top_ranked,q3_is_top_ranked,end_is_top_ranked,total_states_visited,initial_states_visited,marginal_states_visited,average_states_visited,total_dur,initial_dur,marginal_dur,average_dur
0.30574769903478943,0.878360307379294,0.981044236987969,0.9999920802577563,true,true,true,true,4590,477,342.75,353.0769230769231,129.02222108840942,15.224672079086304,9.48312908411026,9.924786237569956
0.4637939971415319,0.4604122448059719,0.8631043734415665,0.9999867676864959,true,true,true,true,15617,477,398.42105263157896,400.43589743589746,375.30459690093994,14.26934289932251,9.50092773688467,9.623194792331793
0.30574769903478943,0.7867502267492411,0.9796225127797887,0.9999483307625777,true,true,true,true,3456,477,297.9,314.1818181818182,104.34861016273499,14.880892038345337,8.946771812438964,9.486237287521362
0.30574769903478943,0.8647039742630843,0.9950159170179141,0.9999876812670871,true,true,true,true,3455,477,248.16666666666666,265.7692307692308,109.91136598587036,15.387413024902344,7.876996080080668,8.454720460451567
0.32931229000970674,0.3310387502564553,0.866527259710337,0.9999920802577565,true,true,true,true,3561,477,192.75,209.47058823529412,99.3904538154602,14.553749799728394,5.302294000983238,5.846497283262365
0.3310387502564553,0.3310387502564553,0.976935905252668,0.9999913612761177,true,true,true,true,4585,477,228.22222222222223,241.31578947368422,128.82862186431885,15.304152965545654,6.306914938820733,6.780453782332571
0.6487856442839393,0.9600717837554645,0.976935905252668,0.9999022339585361,true,true,true,true,3077,477,325.0,341.8888888888889,78.64298701286316,14.574552059173584,8.008554369211197,8.738109668095907
0.6487856442839393,0.9600717837554645,0.976935905252668,0.9999022339585361,true,true,true,true,3077,477,325.0,341.8888888888889,79.02859711647034,14.346265077590942,8.085291504859924,8.78095523516337
0.2,0.9748946158093904,0.9965269639566718,0.9974699767224504,true,true,true,true,4220,477,623.8333333333334,602.8571428571429,118.57036805152893,15.259408950805664,17.218493183453877,16.938624007361277
0.2,0.9748946158093904,0.9965269639566718,0.9974699767224504,true,true,true,true,4220,477,623.8333333333334,602.8571428571429,117.30399584770203,14.681449890136719,17.10375765959422,16.75771369252886
