step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2
4.802683115005493,4.802683115005493,790,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333332
5.12092399597168,0.3182408809661865,31,0.4210628342354945,0.263153262550047,0.31578390321445843,0.4210628342354945
5.287508964538574,0.16658496856689453,0,0.2666666761696367,0.33333333583411456,0.3999999879962491,0.2666666761696367
6.049692153930664,0.7621831893920898,101,0.2307692261102468,0.30769232167507343,0.46153845221467993,0.2307692261102468
6.737924098968506,0.6882319450378418,90,0.1666666525997729,0.33333335208919374,0.49999999531103406,0.1666666525997729
7.762589931488037,1.0246658325195312,133,0.0909091593369879,0.3636363505878609,0.5454544900751512,0.0909091593369879
8.116528034210205,0.35393810272216797,41,0.09090908253877814,0.36363638130714593,0.5454545361540757,0.09090908253877814
8.299286127090454,0.18275809288024902,13,0.09090908253870682,0.3636363813071747,0.5454545361541189,0.09090908253870682
8.825173139572144,0.5258870124816895,66,0.1428571244840542,6.430581490064749e-8,0.8571428112101309,0.1428571244840542
8.966032028198242,0.14085888862609863,0,0.13793103448275862,0.0,0.8620689655172411,0.13793103448275862
9.206326961517334,0.2402949333190918,16,0.19047618231037317,0.0,0.809523817689627,0.19047618231037317
9.351153135299683,0.14482617378234863,0,0.9999997467958951,0.0,2.532041043343317e-7,0.9999997467958951
9.855056047439575,0.5039029121398926,42,0.9999999999999997,0.0,1.180607366700264e-38,0.9999999999999997
9.941537141799927,0.08648109436035156,0,0.9999999999999997,0.0,2.821946318919233e-100,0.9999999999999997
