step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4
13.512470006942749,13.512470006942749,1451,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007
13.933495998382568,0.42102599143981934,18,1.1187282458398101e-8,1.1187282458398101e-8,1.1187282458398101e-8,1.1187282458398101e-8,2.1255836670956177e-7,0.9999997538797862
14.65081000328064,0.7173140048980713,583,0.0,0.0,0.0,0.0,0.0,1.0000000000000018
15.073421001434326,0.4226109981536865,23,0.0,0.0,0.0,0.0,0.0,0.9999999999999973
15.476680040359497,0.4032590389251709,36,0.0,0.0,0.0,0.0,0.0,1.0000000000000018
15.887513160705566,0.41083312034606934,0,0.0,0.0,0.0,0.0,0.0,1.0000000000000016
16.28294610977173,0.3954329490661621,0,0.0,0.0,0.0,0.0,0.0,0.9999999999999941
16.674451112747192,0.39150500297546387,0,0.0,0.0,0.0,0.0,0.0,0.9999999999999957
17.08725118637085,0.4128000736236572,0,0.0,0.0,0.0,0.0,0.0,0.9999999999999916
17.483558177947998,0.39630699157714844,32,0.0,0.0,0.0,0.0,0.0,1.000000000000004
17.87108612060547,0.3875279426574707,0,0.0,0.0,0.0,0.0,0.0,0.9999999999999762
