step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4
6.402940988540649,6.402940988540649,1152,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007
6.811372995376587,0.4084320068359375,47,0.49999999995583966,2.9440229871010135e-11,2.9440229871010135e-11,0.49999999995583966,0.49999999995583966,2.9440229871010135e-11
7.203458070755005,0.39208507537841797,35,0.7499392584673693,4.500765465214607e-19,8.452657093207946e-19,0.25006074153263025,0.7499392584673693,5.488738372212951e-20
7.600557088851929,0.39709901809692383,0,0.9999999922706022,0.0,0.0,7.729398454431486e-9,0.9999999922706022,7.918155795198167e-20
9.082185983657837,1.4816288948059082,265,1.0,0.0,0.0,1.6429490467166473e-16,1.0,9.909999525276985e-38
9.466920137405396,0.3847341537475586,0,1.0,0.0,0.0,9.825857289464044e-28,1.0,1.2402899376951862e-55
10.321990013122559,0.8550698757171631,47,1.0,0.0,0.0,1.8986659697000107e-37,1.0,1.552289811542494e-73
10.70657992362976,0.38458991050720215,0,1.0,0.0,0.0,2.12408805899561e-46,1.0,1.49076088760682e-96
11.091365098953247,0.38478517532348633,3,1.0,0.0,0.0,1.8234040159970704e-60,1.0,2.7201745538990452e-118
11.469767093658447,0.3784019947052002,0,1.0,0.0,0.0,1.5652845424526952e-74,1.0,1.374922932107272e-142
13.799986124038696,2.330219030380249,214,1.0,0.0,0.0,3.72217239677539e-91,1.0,3.6576852964802897e-168
