step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4
9.658793926239014,9.658793926239014,1181,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007
10.139072895050049,0.48027896881103516,78,0.38461537260063533,1.0417311783703965e-10,0.38461537260063533,0.23076923914105626,0.38461537260063533,1.5553499419669522e-8
12.957406044006348,2.818333148956299,279,0.5713274483675022,8.051927997937526e-18,0.00020819453697526341,0.4284643570955229,0.5713274483675022,4.326970653097178e-18
15.426337957382202,2.4689319133758545,564,0.7999999996419902,0.0,0.0,0.20000000035798923,0.7999999996419902,2.0312938161653344e-14
16.34278702735901,0.9164490699768066,382,0.00020747465802000388,0.0,0.0,0.9997925253419794,0.00020747465802000388,1.1589767522564021e-25
16.73476505279541,0.39197802543640137,0,0.0,0.0,0.0,1.0000000000000007,0.0,2.531386791146067e-16
17.150856018066406,0.4160909652709961,0,0.0,0.0,0.0,1.0000000000000024,0.0,1.4904921806074572e-26
17.534744024276733,0.38388800621032715,0,0.0,0.0,0.0,0.9999999999999958,0.0,2.1730458967887406e-30
17.96929907798767,0.4345550537109375,3,0.0,0.0,0.0,0.9999999999999958,0.0,8.776086484380848e-37
18.357730865478516,0.3884317874908447,0,0.0,0.0,0.0,1.0000000000000109,0.0,2.4310488876401855e-39
18.790345907211304,0.4326150417327881,0,0.0,0.0,0.0,1.0000000000000109,0.0,3.544319707887625e-43
19.321357011795044,0.5310111045837402,0,0.0,0.0,0.0,1.0000000000000109,0.0,5.167400069817224e-47
19.70242404937744,0.38106703758239746,0,0.0,0.0,0.0,0.9999999999999807,0.0,9.818060132652252e-46
