step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2
4.979090929031372,4.979090929031372,11513,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
5.890703916549683,0.9116129875183105,1877,0.285731400744381,0.35713429962780946,0.35713429962780946,0.285731400744381
6.0519139766693115,0.1612100601196289,0,0.2857142914558762,0.35714285427206177,0.35714285427206177,0.2857142914558762
6.262662887573242,0.21074891090393066,0,0.2857142857162118,0.3571428571418942,0.3571428571418942,0.2857142857162118
6.45396089553833,0.1912980079650879,32,0.28571428571428625,0.35714285714285676,0.35714285714285676,0.28571428571428625
6.645714044570923,0.19175314903259277,81,0.28571428571428575,0.35714285714285715,0.35714285714285715,0.28571428571428575
6.804447889328003,0.15873384475708008,0,0.28571428571428575,0.35714285714285715,0.35714285714285715,0.28571428571428575
6.972844839096069,0.1683969497680664,0,0.2857142891592397,0.7142857028025259,8.03823477768415e-9,0.2857142891592397
7.123249053955078,0.1504042148590088,0,0.28571428571428564,0.7142857142857141,1.2891795627479793e-36,0.28571428571428564
7.291358947753906,0.16810989379882812,0,0.09090909090909403,0.909090909090906,2.6316729238303627e-64,0.09090909090909403
7.6990649700164795,0.40770602226257324,412,0.0909090909090909,0.9090909090909092,1.7660061094993907e-87,0.0909090909090909
8.792455911636353,1.093390941619873,1662,0.9966565896133207,0.003343410386680411,2.3826990066516422e-119,0.9966565896133207
9.073567867279053,0.2811119556427002,39,0.999999999999999,0.0,0.0,0.999999999999999
9.357678890228271,0.28411102294921875,0,0.999999999999999,0.0,0.0,0.999999999999999
9.567771911621094,0.21009302139282227,0,0.999999999999999,0.0,0.0,0.999999999999999
11.965018033981323,2.3972461223602295,3842,1.000000000000014,0.0,0.0,1.000000000000014
12.206248044967651,0.24123001098632812,0,1.0000000000000053,0.0,0.0,1.0000000000000053
12.396728992462158,0.19048094749450684,63,1.0000000000000053,0.0,0.0,1.0000000000000053
12.640389919281006,0.24366092681884766,248,0.9999999999999908,0.0,0.0,0.9999999999999908
12.83372688293457,0.19333696365356445,20,0.9999999999999939,0.0,0.0,0.9999999999999939
13.129072904586792,0.2953460216522217,282,0.9999999999999983,0.0,0.0,0.9999999999999983
13.351696968078613,0.2226240634918213,87,1.0000000000000089,0.0,0.0,1.0000000000000089
13.51484203338623,0.1631450653076172,0,0.9999999999999997,0.0,0.0,0.9999999999999997
13.755475044250488,0.2406330108642578,0,0.9999999999999997,0.0,0.0,0.9999999999999997
13.946632862091064,0.19115781784057617,6,0.9999999999999966,0.0,0.0,0.9999999999999966
14.123461961746216,0.17682909965515137,0,0.9999999999999966,0.0,0.0,0.9999999999999966
14.297580003738403,0.1741180419921875,0,0.9999999999999966,0.0,0.0,0.9999999999999966
14.500980854034424,0.2034008502960205,0,0.9999999999999966,0.0,0.0,0.9999999999999966
14.786022901535034,0.28504204750061035,127,0.9999999999999966,0.0,0.0,0.9999999999999966
15.534016847610474,0.7479939460754395,1497,0.9999999999999966,0.0,0.0,0.9999999999999966
15.787475824356079,0.25345897674560547,276,1.0000000000000049,0.0,0.0,1.0000000000000049
16.124655961990356,0.33718013763427734,561,0.999999999999988,0.0,0.0,0.999999999999988
16.30513882637024,0.1804828643798828,0,1.0000000000000073,0.0,0.0,1.0000000000000073
16.488404035568237,0.18326520919799805,87,1.0000000000000053,0.0,0.0,1.0000000000000053
16.71968388557434,0.23127985000610352,184,1.0000000000000062,0.0,0.0,1.0000000000000062
16.911011934280396,0.1913280487060547,37,1.0000000000000064,0.0,0.0,1.0000000000000064
