timestep,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2
1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
13,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
19,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666
24,1,0,0,1
