timestep,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2
1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
13,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
19,0.5714285714285714,0,0.5714285714285714,0.42857142857142855
24,0.6666666666666666,0,0.6666666666666666,0.3333333333333333
