step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4
14.726919889450073,14.726919889450073,477,0.2,0.2,0.2,0.2,0.2,0.2
25.16060185432434,10.433681964874268,313,0.30574769903478943,0.30574769903478943,0.30574769903478943,0.30574769903478943,0.041378451447815844,0.041378451447815844
31.716475009918213,6.555873155593872,219,0.3170927996450754,0.3170927996450754,0.3170927996450754,0.3170927996450754,0.005807757212516938,0.042913843852256765
38.19683289527893,6.480357885360718,192,0.3310387502564553,0.3310387502564553,0.3310387502564553,0.3310387502564553,0.0008205630227590996,0.006063186207875094
41.49464702606201,3.297814130783081,100,0.3310387502564553,0.3310387502564553,0.3310387502564553,0.3310387502564553,0.0008205630227590996,0.006063186207875094
46.74439096450806,5.249743938446045,150,0.467225795367016,0.467225795367016,0.06323213535144676,0.467225795367016,0.0011581369572606615,0.0011581369572606615
51.93360900878906,5.189218044281006,163,0.49424864029856735,0.49424864029856735,0.00905247961695643,0.49424864029856735,0.0012251198929544619,0.0012251198929544619
57.45979285240173,5.526183843612671,174,0.866309515209067,0.11724224361139171,0.01586701224644364,0.866309515209067,0.00029061446654898463,0.00029061446654898463
62.02846598625183,4.568673133850098,162,0.9789857609668898,0.01793074967508219,0.0024266630859220493,0.9789857609668898,0.00032841313605309316,0.00032841313605309316
67.82432293891907,5.795856952667236,234,0.9968150986439898,0.0024708575954976806,0.0003343942125240144,0.9968150986439898,4.525533546462154e-5,0.0003343942125240144
74.54824995994568,6.723927021026611,264,0.9995677801949587,0.0003353176343108812,4.538030701369402e-5,0.9995677801949587,6.141556703062722e-6,4.538030701369402e-5
79.77507901191711,5.2268290519714355,225,0.999936171507514,4.5397031953409136e-5,6.143820177516183e-6,0.999936171507514,6.143820177516183e-6,6.143820177516183e-6
85.32116389274597,5.546084880828857,225,0.9999913612761174,6.144159275174214e-6,8.315215357565631e-7,0.9999913612761174,8.315215357565631e-7,8.315215357565631e-7
