step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4
4.4534690380096436,4.4534690380096436,168,0.2,0.2,0.2,0.2,0.2,0.2
17.811502933502197,13.358033895492554,484,0.41562658715921197,0.056248941893858644,0.056248941893858644,0.41562658715921197,0.41562658715921197,0.056248941893858644
22.03116202354431,4.219659090042114,133,0.41562658715921197,0.056248941893858644,0.056248941893858644,0.41562658715921197,0.41562658715921197,0.056248941893858644
27.579670906066895,5.548508882522583,197,0.8401369020570487,0.01538764411517674,0.01538764411517674,0.11370016559742104,0.8401369020570487,0.01538764411517674
32.299723863601685,4.72005295753479,160,0.976935905252668,0.0024215820016085703,0.0024215820016085703,0.017893205258046496,0.976935905252668,0.00032772548606837935
37.895649909973145,5.59592604637146,193,0.9968150986439898,0.0003343942125240144,0.0003343942125240144,0.0024708575954976806,0.9968150986439898,4.525533546462154e-5
43.03885507583618,5.143205165863037,185,0.9995677801949587,4.538030701369402e-5,4.538030701369402e-5,0.0003353176343108812,0.9995677801949587,6.141556703062722e-6
50.18786001205444,7.149004936218262,289,0.9999814551716822,6.144098409964969e-6,6.144098409964969e-6,6.144098409964969e-6,0.9999814551716822,1.1253308777376424e-7
59.22706985473633,9.039209842681885,369,0.999997392885465,8.315265512129579e-7,8.315265512129579e-7,8.315265512129579e-7,0.999997392885465,1.125348813271694e-7
65.73804497718811,6.510975122451782,270,0.9999996471646205,1.1253513501286804e-7,1.1253513501286804e-7,1.1253513501286804e-7,0.9999996471646205,1.5229974371036946e-8
71.93937587738037,6.201330900192261,260,0.9999999522489095,1.5229979017464487e-8,1.5229979017464487e-8,1.5229979017464487e-8,0.9999999522489095,2.0611535240162245e-9
