step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4
14.667476892471313,14.667476892471313,477,0.2,0.2,0.2,0.2,0.2,0.2
28.53456401824951,13.867087125778198,481,0.6487856442839391,0.08780358892901516,0.6487856442839391,0.08780358892901516,0.08780358892901516,0.08780358892901516
37.88746690750122,9.352902889251709,346,0.8401369020570486,0.015387644115176737,0.8401369020570486,0.11370016559742101,0.015387644115176737,0.015387644115176737
50.22101092338562,12.3335440158844,416,0.8631043734415665,0.015808308027242902,0.8631043734415665,0.11680847484247354,0.0021394218443585365,0.0021394218443585365
57.43540596961975,7.214395046234131,244,0.9640392135250515,0.017656994109504144,0.9640392135250515,0.017656994109504144,0.0003233991279701845,0.0003233991279701845
65.97520589828491,8.539799928665161,297,0.866745113698083,0.015874990511068936,0.866745113698083,0.11730119545628015,3.935016728386991e-5,3.935016728386991e-5
71.68987679481506,5.714670896530151,171,0.866745113698083,0.015874990511068936,0.866745113698083,0.11730119545628015,3.935016728386991e-5,3.935016728386991e-5
79.12470293045044,7.434826135635376,252,0.979617414434925,0.0024282287983308404,0.979617414434925,0.017942318811905538,6.018977419306507e-6,6.018977419306507e-6
88.04972887039185,8.925025939941406,293,0.9993278637577382,0.0003352371513123742,0.9993278637577382,0.0003352371513123742,8.309698185149768e-7,8.309698185149768e-7
98.16431379318237,10.114584922790527,338,0.9996176206547909,4.538256976706973e-5,0.9996176206547909,0.00033533435392251235,8.312107596964344e-7,8.312107596964344e-7
108.85507082939148,10.690757036209106,329,0.9999482334674473,6.143894288759411e-6,0.9999482334674473,4.539757956554291e-5,1.1252934916347369e-7,1.1252934916347369e-7
