step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4
11.609134912490845,11.609134912490845,446,0.2,0.2,0.2,0.2,0.2,0.2
26.40732502937317,14.798190116882324,584,0.7649342838441188,0.014010260116501371,0.1035225979614393,0.1035225979614393,0.7649342838441188,0.014010260116501371
37.15096306800842,10.743638038635254,351,0.30574769903478943,0.30574769903478943,0.041378451447815844,0.30574769903478943,0.30574769903478943,0.041378451447815844
55.89085006713867,18.73988699913025,606,0.8631043734415665,0.002139421844358536,0.002139421844358536,0.11680847484247353,0.8631043734415665,0.015808308027242906
66.0585789680481,10.167728900909424,320,0.8663095152090667,0.0002906144665489846,0.0002906144665489846,0.11724224361139167,0.8663095152090667,0.015867012246443636
80.26355504989624,14.204976081848145,509,0.9795420767089358,4.447114148198423e-5,4.447114148198423e-5,0.017940938953321627,0.9795420767089358,0.0024280420547785593
88.20703196525574,7.943476915359497,293,0.9968150986439896,0.00033439421252401435,4.525533546462154e-5,0.0024708575954976797,0.9968150986439896,0.00033439421252401435
94.94204592704773,6.735013961791992,246,0.9989884920881653,0.0003351233048002636,6.1379974339208254e-6,0.0003351233048002636,0.9989884920881653,0.0003351233048002636
101.97892498970032,7.036879062652588,256,0.9998629874570027,4.53937094026562e-5,8.314147892391883e-7,4.53937094026562e-5,0.9998629874570027,4.53937094026562e-5
114.71624112129211,12.737316131591797,461,0.9999814551716824,6.144098409964969e-6,1.1253308777376424e-7,6.144098409964969e-6,0.9999814551716824,6.144098409964969e-6
124.70687890052795,9.99063777923584,392,0.9999974901901622,8.315266321246082e-7,1.5229941520359636e-8,8.315266321246082e-7,0.9999974901901622,8.315266321246082e-7
137.55221796035767,12.845339059829712,461,0.9999989281721006,8.315278278478876e-7,1.522996342079543e-8,1.1253505410091919e-7,0.9999989281721006,1.1253505410091919e-7
150.0291759967804,12.47695803642273,446,0.9999998549437331,1.1253515839532678e-7,2.061153323455308e-9,1.5229977535508623e-8,0.9999998549437331,1.5229977535508623e-8
