step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4
11.734386205673218,11.734386205673218,446,0.2,0.2,0.2,0.2,0.2,0.2
36.16634917259216,24.431962966918945,975,0.41562658715921197,0.41562658715921197,0.056248941893858644,0.056248941893858644,0.056248941893858644,0.41562658715921197
51.87396717071533,15.707617998123169,537,0.30574769903478943,0.30574769903478943,0.041378451447815844,0.041378451447815844,0.30574769903478943,0.30574769903478943
74.42911911010742,22.55515193939209,924,0.7649342838441185,0.7649342838441185,0.014010260116501366,0.014010260116501366,0.10352259796143927,0.10352259796143927
87.4328761100769,13.003756999969482,545,0.8530224974732246,0.8530224974732246,0.00028615716866233165,0.015623652027685744,0.015623652027685744,0.11544404130274158
102.71034622192383,15.277470111846924,685,0.9772128206535258,0.9772128206535258,4.4365393420669773e-5,0.0024222684062611987,0.0024222684062611987,0.017898277140531334
109.55609512329102,6.8457489013671875,311,0.9793014858461497,0.9793014858461497,6.017036286968585e-6,0.002427445689653743,0.0003285190499507839,0.017936532377958905
113.64460611343384,4.088510990142822,161,0.9793065809030822,0.9793065809030822,8.143215468280345e-7,0.0024274583190372046,0.0003285207591519718,0.017936625697181796
117.28234601020813,3.637739896774292,154,0.9950218887560072,0.9950218887560072,1.1197496210064447e-7,0.002466412672584624,4.517392386165774e-5,0.002466412672584624
129.39647603034973,12.114130020141602,448,0.9971484274502755,0.9971484274502755,1.1221427250415123e-7,0.002471683835001807,4.5270468569014723e-5,0.0003345060318813266
135.83696603775024,6.440490007400513,253,0.9974370184872281,0.9974370184872281,1.519094558818704e-8,0.0024723991806628195,4.528357058182245e-5,4.528357058182245e-5
146.21643114089966,10.379465103149414,479,0.9996131277280824,0.9996131277280824,1.5224087687847533e-8,0.0003353328467135118,4.538236578851274e-5,6.141835327935934e-6
153.19473910331726,6.9783079624176025,370,0.9999476267933145,0.9999476267933145,2.7893219994799543e-10,4.539755202257989e-5,6.14389056122471e-6,8.314851692780973e-7
163.80119919776917,10.606460094451904,500,0.9999921925122187,0.9999921925122187,2.7894463141308734e-10,6.1441643824653355e-6,8.315222269532537e-7,8.315222269532537e-7
181.0780382156372,17.276839017868042,728,0.9999989433642964,0.9999989433642964,3.775130555337153e-11,8.315278404806347e-7,1.125350558105756e-7,1.125350558105756e-7
