step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,goal_probs_5,goal_probs_6,goal_probs_7,goal_probs_8,goal_probs_9,goal_probs_10,goal_probs_11,goal_probs_12,goal_probs_13,goal_probs_14,goal_probs_15,goal_probs_16,goal_probs_17,goal_probs_18,goal_probs_19
148.12219500541687,148.12219500541687,2817,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
296.65591502189636,148.5337200164795,2893,0.08487211618107196,0.08487211618107196,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.03122270667173048
464.79343485832214,168.13751983642578,3196,0.0024353325239609746,0.9824832618951933,0.00032958641690559337,0.00032958641690559337,0.00032958641690559337,0.0008959087679814015,0.00032958641690559337,0.0024353325239609746,0.0008959087679814015,0.0024353325239609746,0.00032958641690559337,0.00032958641690559337,0.0024353325239609746,0.00032958641690559337,0.0024353325239609746,0.00032958641690559337,0.0008959087679814015,0.0008959087679814015,0.0008959087679814015,0.00032958641690559337,0.00032958641690559337
656.3071579933167,191.5137231349945,3075,0.16025489464477766,0.05895448108690917,0.007978621395964378,0.007978621395964378,0.007978621395964378,0.05895448108690917,0.007978621395964378,0.16025489464477766,0.05895448108690917,0.16025489464477766,0.007978621395964378,0.007978621395964378,0.16025489464477766,0.007978621395964378,0.16025489464477766,0.007978621395964378,0.02168814155680451,0.05895448108690917,0.02168814155680451,0.007978621395964378,0.007978621395964378
848.1735608577728,191.86640286445618,2888,4.5389915110087766e-5,0.9997794126015287,8.313452943466665e-7,8.313452943466665e-7,8.313452943466665e-7,6.142857017509534e-6,8.313452943466665e-7,4.5389915110087766e-5,6.142857017509534e-6,4.5389915110087766e-5,8.313452943466665e-7,8.313452943466665e-7,4.5389915110087766e-5,8.313452943466665e-7,4.5389915110087766e-5,8.313452943466665e-7,6.142857017509534e-6,6.142857017509534e-6,6.142857017509534e-6,8.313452943466665e-7,8.313452943466665e-7
1011.3911838531494,163.2176229953766,2356,0.21632161630197483,0.010770019100273252,0.001457563585399209,0.001457563585399209,0.001457563585399209,0.02927594721242962,0.001457563585399209,0.21632161630197483,0.02927594721242962,0.21632161630197483,0.001457563585399209,0.001457563585399209,0.21632161630197483,0.001457563585399209,0.21632161630197483,0.001457563585399209,0.010770019100273252,0.02927594721242962,0.010770019100273252,0.001457563585399209,0.001457563585399209
1202.3779258728027,190.98674201965332,2616,0.3278255643563828,0.006004334655246995,0.0008125983312152614,0.0008125983312152614,0.0008125983312152614,0.016321473785344813,0.0008125983312152614,0.12060028541713882,0.016321473785344813,0.3278255643563828,0.0008125983312152614,0.0008125983312152614,0.12060028541713882,0.0008125983312152614,0.3278255643563828,0.0008125983312152614,0.006004334655246995,0.04436636560437347,0.006004334655246995,0.0008125983312152614,0.0008125983312152614
1379.3998310565948,177.02190518379211,2616,0.000335185431845786,0.9991736902007268,3.056495504167747e-7,3.056495504167747e-7,3.056495504167747e-7,6.139135330451838e-6,3.056495504167747e-7,4.5362415355635794e-5,6.139135330451838e-6,0.000335185431845786,3.056495504167747e-7,3.056495504167747e-7,4.5362415355635794e-5,3.056495504167747e-7,0.000335185431845786,3.056495504167747e-7,2.2584616746424806e-6,4.5362415355635794e-5,2.2584616746424806e-6,3.056495504167747e-7,3.056495504167747e-7
1550.0334470272064,170.63361597061157,2509,0.442639224610061,0.001097192941480098,0.00014848891750042127,0.00014848891750042127,0.00014848891750042127,0.0029824796351388787,0.00014848891750042127,0.022037709337959392,0.0029824796351388787,0.442639224610061,0.00014848891750042127,0.00014848891750042127,0.022037709337959392,0.00014848891750042127,0.442639224610061,0.00014848891750042127,0.001097192941480098,0.05990470483423724,0.001097192941480098,0.00014848891750042127,0.00014848891750042127
1734.4066569805145,184.3732099533081,2695,0.4626583380427782,0.0004218897946746344,5.709657485692803e-5,5.709657485692803e-5,5.709657485692803e-5,0.0011468153624763764,5.709657485692803e-5,0.023034402307098106,0.0011468153624763764,0.4626583380427782,5.709657485692803e-5,5.709657485692803e-5,0.023034402307098106,5.709657485692803e-5,0.4626583380427782,5.709657485692803e-5,0.0011468153624763764,0.023034402307098106,0.0011468153624763764,5.709657485692803e-5,5.709657485692803e-5
1918.1120648384094,183.7054078578949,2704,0.699106568627685,0.00023452412669575098,3.1739389112188694e-5,3.1739389112188694e-5,3.1739389112188694e-5,0.0006375026719322868,3.1739389112188694e-5,0.012804583455726739,0.0006375026719322868,0.2571869337860374,3.1739389112188694e-5,3.1739389112188694e-5,0.012804583455726739,3.1739389112188694e-5,0.699106568627685,3.1739389112188694e-5,0.0017329119287076233,0.012804583455726739,0.0017329119287076233,3.1739389112188694e-5,3.1739389112188694e-5
2094.652904033661,176.54083919525146,2593,0.7071966828282981,8.727500407858993e-5,1.1811387396452495e-5,1.1811387396452495e-5,1.1811387396452495e-5,0.00023723805766552006,1.1811387396452495e-5,0.012952759065993786,0.00023723805766552006,0.26016312047717205,1.1811387396452495e-5,1.1811387396452495e-5,0.012952759065993786,1.1811387396452495e-5,0.7071966828282981,1.1811387396452495e-5,0.0006448799011711023,0.004765053766826128,0.0006448799011711023,1.1811387396452495e-5,1.1811387396452495e-5
2260.5338459014893,165.88094186782837,2388,0.8669512801222778,3.935952722504774e-5,5.326732765061005e-6,5.326732765061005e-6,5.326732765061005e-6,0.00010699028763258637,5.326732765061005e-6,0.005841471776253207,0.00010699028763258637,0.11732909704769244,5.326732765061005e-6,5.326732765061005e-6,0.005841471776253207,5.326732765061005e-6,0.8669512801222778,5.326732765061005e-6,0.0007905572373579068,0.0021489573726667824,0.0007905572373579068,5.326732765061005e-6,5.326732765061005e-6
