q1_true_goal_prob,mid_true_goal_prob,q3_true_goal_prob,end_true_goal_prob,q1_is_top_ranked,mid_is_top_ranked,q3_is_top_ranked,end_is_top_ranked,total_states_visited,initial_states_visited,marginal_states_visited,average_states_visited,total_dur,initial_dur,marginal_dur,average_dur
0.9998288062732703,0.9840844817126247,0.9997038703805874,0.9999992657511669,true,true,true,true,54590,2817,2588.65,2599.5238095238096,3822.9815740585327,149.23796105384827,183.6871806502342,182.04674162183488
0.0003350295982981961,0.7480624780983266,0.9840706982704563,0.9973604989474004,false,true,true,true,44891,2817,2337.4444444444443,2362.684210526316,3067.5672199726105,148.61828303337097,162.16382982995776,161.45090631434792
0.2371501554728843,0.046590252991803416,0.968386766176229,0.9987515009294377,true,false,true,true,41487,2817,2578.0,2592.9375,2890.9057710170746,148.60135197639465,182.82029460271198,180.68161068856716
0.00012331957902781535,0.6074789982205131,0.8931200820235558,0.995918146321339,false,true,true,true,39374,2817,2611.214285714286,2624.9333333333334,2473.5303621292114,148.66297793388367,166.06195601395197,164.90202414194744
0.000335055702211809,0.7681070401081508,0.9709565661521301,0.9971106564250204,false,true,true,true,45693,2817,2522.1176470588234,2538.5,3153.5112810134888,148.46599197387695,176.76736994350657,175.19507116741605
0.20249183800555515,0.773592748002691,0.965085493433469,0.9964921901606703,true,true,true,true,43175,2817,2374.0,2398.6111111111113,2943.69215798378,148.7339949607849,164.409303707235,163.5384532213211
0.20249183800555526,0.6067912973617344,0.8466613615152158,0.9904379831986474,true,true,true,true,39578,2817,2450.733333333333,2473.625,2687.458829164505,147.98953199386597,169.29795314470928,167.96617682278156
0.22354449587425043,0.2534643703045833,0.8720975249131716,0.9908002999221247,true,false,true,true,43376,2817,2385.823529411765,2409.777777777778,2960.2738089561462,147.9672348499298,165.42979847683625,164.45965605311923
4.539221561123395e-5,0.41066381416507186,0.0024713872429879403,0.9916932591071015,false,true,false,true,44338,2817,2595.0625,2608.1176470588234,3121.3289539813995,148.0597710609436,185.8293239325285,183.60758552831763
0.000123358229004705,0.6869706366897288,0.9942694727640462,0.9995962378374567,false,true,true,true,44571,2817,2456.1176470588234,2476.1666666666665,3093.255800008774,147.5561830997467,173.2764480534722,171.84754444493188
0.2097590733623662,0.7541549539709845,0.8629330239139706,0.9949130439919291,true,true,true,true,43672,2817,2269.722222222222,2298.5263157894738,3028.8452141284943,147.6937551498413,160.06396994325848,159.41290600676285
0.0009089520968217442,0.11248490457284048,0.8483541093654453,0.9913387552691679,false,false,true,true,40776,2817,2530.6,2548.5,2808.172448158264,147.77064514160156,177.36012020111085,175.5107780098915
0.26060685577341874,0.8774317167638315,0.9914281249942605,0.9999050773269099,true,true,true,true,45092,2817,2486.764705882353,2505.1111111111113,3165.231873989105,148.05106806755066,177.4812238777385,175.84621522161694
0.0024353325239609746,0.000335185431845786,0.699106568627685,0.9471501366891696,false,false,true,true,39201,2817,2598.8571428571427,2613.4,2520.8744399547577,148.12219500541687,169.4823032106672,168.05829599698384
0.19338563822559524,0.7093760886668075,0.8295486915036876,0.9916260740340713,true,true,true,true,44023,2817,2575.375,2589.5882352941176,2918.1270949840546,148.04362392425537,173.13021694123745,171.65453499906204
0.2087040128528123,0.7328560564912334,0.8755059402019519,0.9972989569089343,true,true,true,true,45816,2817,2529.3529411764707,2545.3333333333335,3118.022750854492,147.51483583450317,174.73575970705818,173.2234861585829
0.22051542946678473,0.776288486089145,0.94290174733962,0.9991773857815595,true,true,true,true,44843,2817,2472.1176470588234,2491.277777777778,3207.441150903702,147.27257800102234,180.00991605309878,178.19117505020566
0.24065709203116237,0.7526923311502626,0.9783885920704618,0.997480332814467,true,true,true,true,46420,2817,2564.8823529411766,2578.8888888888887,3311.808543920517,147.68786478042603,186.12474583177004,183.98936355113983
0.19023837336034247,0.6949053062550371,0.9520618762035081,0.9963644940357692,true,true,true,true,42567,2817,2338.235294117647,2364.8333333333335,2779.3008320331573,147.75958490371704,154.7965439487906,154.40560177961984
4.5391031423379164e-5,0.5754513811942762,0.8660885230382518,0.8749161935626674,false,true,true,true,43798,2817,2561.3125,2576.3529411764707,2833.2631390094757,147.97444701194763,167.8305432498455,166.6625375887927
