step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,goal_probs_5,goal_probs_6,goal_probs_7,goal_probs_8,goal_probs_9,goal_probs_10,goal_probs_11,goal_probs_12,goal_probs_13,goal_probs_14,goal_probs_15,goal_probs_16,goal_probs_17,goal_probs_18,goal_probs_19
148.7339949607849,148.7339949607849,2817,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
281.59787797927856,132.86388301849365,2420,0.08487211618107196,0.08487211618107196,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.03122270667173048,0.08487211618107196,0.08487211618107196,0.03122270667173048,0.08487211618107196,0.03122270667173048,0.08487211618107196
442.0767741203308,160.47889614105225,2898,0.1283174283721795,0.1283174283721795,0.017365875512942674,0.017365875512942674,0.017365875512942674,0.017365875512942674,0.1283174283721795,0.047205343842113966,0.017365875512942674,0.017365875512942674,0.1283174283721795,0.017365875512942674,0.017365875512942674,0.047205343842113966,0.017365875512942674,0.1283174283721795,0.047205343842113966,0.047205343842113966,0.047205343842113966,0.047205343842113966,0.047205343842113966
599.4982249736786,157.42145085334778,2602,0.20249183800555515,0.20249183800555515,0.0274042902495841,0.0274042902495841,0.0274042902495841,0.010081474982717005,0.20249183800555515,0.0274042902495841,0.010081474982717005,0.010081474982717005,0.07449258420726186,0.0274042902495841,0.010081474982717005,0.0274042902495841,0.010081474982717005,0.07449258420726186,0.0274042902495841,0.0274042902495841,0.0274042902495841,0.07449258420726186,0.07449258420726186
771.1105439662933,171.61231899261475,2729,0.30710988002103584,0.11297941104036736,0.04156280259740903,0.04156280259740903,0.04156280259740903,0.005624913661627771,0.30710988002103584,0.015290100593053803,0.005624913661627771,0.005624913661627771,0.04156280259740903,0.04156280259740903,0.005624913661627771,0.015290100593053803,0.005624913661627771,0.04156280259740903,0.015290100593053803,0.015290100593053803,0.015290100593053803,0.11297941104036736,0.11297941104036736
977.9602601528168,206.84971618652344,3067,0.0003352160516239974,0.9992649664731473,1.6689424480209367e-5,1.6689424480209367e-5,1.6689424480209367e-5,2.2586679890851923e-6,0.0003352160516239974,1.6689424480209367e-5,2.2586679890851923e-6,2.2586679890851923e-6,4.5366559291992675e-5,1.6689424480209367e-5,2.2586679890851923e-6,1.6689424480209367e-5,2.2586679890851923e-6,4.5366559291992675e-5,6.139696151252411e-6,1.6689424480209367e-5,6.139696151252411e-6,0.00012331909374313353,4.5366559291992675e-5
1236.3206579685211,258.36039781570435,3397,0.565494846223052,0.0281543305705818,0.010357399396861686,0.010357399396861686,0.010357399396861686,0.0014017215809689978,0.565494846223052,0.010357399396861686,0.0014017215809689978,0.0014017215809689978,0.07653140518244149,0.010357399396861686,0.0014017215809689978,0.010357399396861686,0.0014017215809689978,0.07653140518244149,0.010357399396861686,0.010357399396861686,0.010357399396861686,0.07653140518244149,0.07653140518244149
1404.0019619464874,167.6813039779663,2126,0.6666346493262616,0.012209839507777749,0.012209839507777749,0.012209839507777749,0.012209839507777749,0.0006078921143343771,0.6666346493262616,0.004491748934914277,0.0006078921143343771,0.0006078921143343771,0.033189784862393594,0.012209839507777749,0.0006078921143343771,0.004491748934914277,0.0006078921143343771,0.033189784862393594,0.004491748934914277,0.004491748934914277,0.004491748934914277,0.09021918908190961,0.09021918908190961
1571.843913078308,167.84195113182068,2131,0.773592748002691,0.005212426934919011,0.005212426934919011,0.014168845419360827,0.014168845419360827,0.00025951145617130833,0.773592748002691,0.00191754470796498,0.00025951145617130833,0.00025951145617130833,0.014168845419360827,0.005212426934919011,0.00025951145617130833,0.00191754470796498,0.00025951145617130833,0.014168845419360827,0.00191754470796498,0.00191754470796498,0.00191754470796498,0.03851491503369372,0.10469439366073374
1762.5913541316986,190.7474410533905,2501,0.8221177229603115,0.0020378260952638623,0.0020378260952638623,0.015057611337769474,0.015057611337769474,0.00010145738712671915,0.8221177229603115,0.0007496743251302521,0.00010145738712671915,0.00010145738712671915,0.005539385644315408,0.0020378260952638623,0.00010145738712671915,0.0007496743251302521,0.00010145738712671915,0.005539385644315408,0.0007496743251302521,0.0007496743251302521,0.0007496743251302521,0.015057611337769474,0.11126153489067285
