step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2
10.817612886428833,10.817612886428833,1159,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
21.472552061080933,10.6549391746521,1147,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
31.796454906463623,10.32390284538269,1117,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
41.62826490402222,9.831809997558594,1072,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
51.20073485374451,9.57246994972229,1015,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
60.28846788406372,9.087733030319214,949,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
67.8899450302124,7.601477146148682,891,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
74.50560998916626,6.615664958953857,738,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
77.9751250743866,3.469515085220337,377,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
79.9307930469513,1.9556679725646973,195,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
82.84599089622498,2.9151978492736816,286,1.0,3.1391327920480296e-17,3.1391327920480296e-17,1.0
87.61598801612854,4.7699971199035645,517,1.0,9.854154686111257e-34,9.854154686111257e-34,1.0
91.85511898994446,4.239130973815918,462,1.0,9.854154686111257e-34,9.854154686111257e-34,1.0
97.12423896789551,5.26911997795105,571,1.0,2.031092662734811e-42,2.031092662734811e-42,1.0
