q1_true_goal_prob,mid_true_goal_prob,q3_true_goal_prob,end_true_goal_prob,q1_is_top_ranked,mid_is_top_ranked,q3_is_top_ranked,end_is_top_ranked,total_states_visited,initial_states_visited,marginal_states_visited,average_states_visited,total_dur,initial_dur,marginal_dur,average_dur
0.6580095698520672,0.9999999999977915,0.9999999999999953,1.0000000000000029,true,true,true,true,10614,7865,196.35714285714286,707.6,219.50689506530762,192.85911297798157,1.903413006237575,14.63379300435384
5.6054025641529e-7,1.0,0.9999999999999989,0.9999999999999984,false,true,true,true,13036,7131,369.0625,766.8235294117648,204.8004229068756,170.46460103988647,2.145988866686821,12.047083700404448
0.31500920705181185,0.9999999999996435,0.9999999999999961,0.999999999999997,false,true,true,true,12602,7071,345.6875,741.2941176470588,210.78600811958313,172.94930005073547,2.3647942543029785,12.399176948210773
0.8666017590754094,1.0000000000000042,0.9999999999999999,0.9999999999999968,true,true,true,true,14845,7605,425.88235294117646,824.7222222222222,228.77140307426453,186.2856161594391,2.499163936166202,12.709522393014696
0.9976957983105736,1.0,1.0000000000000018,0.9999999999999954,true,true,true,true,15363,7327,472.70588235294116,853.5,226.311861038208,182.4172339439392,2.5820368878981648,12.572881168789333
0.6618677435449336,1.000000000000004,1.0000000000000016,0.9999999999999972,true,true,true,true,14788,7567,424.7647058823529,821.5555555555555,225.1614100933075,186.93390703201294,2.2486766506643856,12.508967227405972
0.9890406477759631,1.0,0.9999999999999944,0.9999999999999988,true,true,true,true,11292,7215,239.8235294117647,627.3333333333334,211.28730821609497,174.055025100708,2.1901343009051155,11.738183789783054
0.003936766445981195,0.9999999999999909,1.0000000000000038,0.9999999999999994,false,true,true,true,18517,7783,631.4117647058823,1028.7222222222222,239.05008101463318,184.17274498939514,3.2280785897198845,13.28056005636851
0.5946633852972724,0.9999999999999969,0.9999999999999989,0.9999999999999994,true,true,true,true,17109,8110,529.3529411764706,950.5,225.29721188545227,190.02307796478271,2.074949054157033,12.516511771414015
0.005317141448456059,0.9999999999999987,1.0000000000000027,0.9999999999999979,false,true,true,true,14472,7619,403.11764705882354,804.0,230.67824602127075,184.54615712165833,2.713652288212496,12.81545811229282
0.0009168602677314252,0.9999999999957048,0.9999999999999907,1.0000000000000067,false,true,true,true,9132,7821,77.11764705882354,507.3333333333333,220.1681730747223,181.09407210350037,2.2984765277189365,12.231565170817905
0.5207977471048589,1.0,1.0000000000000036,0.9999999999999954,true,true,true,true,9704,7806,118.625,570.8235294117648,214.0832450389862,184.92070198059082,1.8226589411497116,12.593132061116835
0.0026498016362379397,1.0000000000000024,1.0000000000000029,0.9999999999999997,false,true,true,true,12260,7874,274.125,721.1764705882352,229.0992648601532,199.56439185142517,1.8459295630455017,13.476427344714894
