step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4
11.666134119033813,11.666134119033813,1349,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007
12.382719039916992,0.7165849208831787,58,0.34482758592754714,0.34482758592754714,0.34482758592754714,0.3103448273733692,3.8576852906582634e-10,3.857685290658282e-10
13.84642219543457,1.4637031555175781,119,0.0003834429341053404,0.0003834429341053404,0.9994440077455431,0.00017254932034740358,4.295314975734673e-15,6.254098683364332e-18
14.254117012023926,0.40769481658935547,0,0.0,0.0,0.9999993012493501,0.0,6.968203988864083e-7,1.930250412427704e-9
16.584044218063354,2.3299272060394287,1098,0.0,0.0,0.9999999980643982,0.0,1.9302517574562865e-9,5.3469577768869755e-12
17.360594987869263,0.7765507698059082,56,0.0,0.0,0.9999999999999981,0.0,1.8496818665407247e-23,5.123772483492077e-26
18.556713104248047,1.1961181163787842,146,0.0,0.0,0.9999999999999961,0.0,1.3968537564220753e-33,3.869400987318701e-36
18.984045028686523,0.42733192443847656,0,0.0,0.0,1.000000000000001,0.0,6.38840595766596e-18,1.4656008410410197e-18
19.406963109970093,0.42291808128356934,14,0.0,0.0,0.9999999999999967,0.0,1.8707357106560343e-25,2.9437195965289078e-22
19.834769010543823,0.42780590057373047,0,0.0,0.0,0.9999999999999996,0.0,2.7301787011369164e-29,4.2961068732390024e-26
20.273773193359375,0.43900418281555176,3,0.0,0.0,0.9999999999999973,0.0,1.2843416601004441e-21,1.5507799183816905e-23
20.68137502670288,0.40760183334350586,0,0.0,0.0,0.9999999999988619,0.0,1.1464261329196735e-12,5.5904616306835826e-21
21.091541051864624,0.41016602516174316,0,0.0,0.0,0.9990037471683122,0.0,0.0009962528316712672,3.72783566329496e-17
21.48880100250244,0.3972599506378174,0,0.0,0.0,0.999997161350434,0.0,2.838649576064125e-6,1.0621820876029093e-19
21.917602062225342,0.4288010597229004,0,0.0,0.0,0.9999972351686204,0.0,2.7648313703716885e-6,7.096049580580126e-16
22.31070899963379,0.39310693740844727,0,0.0,0.0,0.9999999921366709,0.0,7.863317483925756e-9,3.834488190863049e-17
22.695070028305054,0.38436102867126465,0,0.0,0.0,0.9999972351686219,0.0,2.7648313703720027e-6,7.096049580580933e-16
23.09438920021057,0.3993191719055176,0,0.0,0.0,0.8056971480157564,0.0,0.19430285198165587,2.6246631094381437e-12
23.504507064819336,0.41011786460876465,0,0.0,0.0,0.00019915887237880928,0.0,0.9997882311873285,1.2609940293982419e-5
23.89483118057251,0.39032411575317383,0,0.0,0.0,0.0,0.0,0.9998923591005923,0.0001076408994071771
24.325529098510742,0.4306979179382324,0,0.0,0.0,0.0,0.0,0.9999999843049309,1.5695070058042938e-8
24.72381019592285,0.3982810974121094,0,0.0,0.0,0.0,0.0,0.9999999999977067,2.288244686447391e-12
25.115292072296143,0.391481876373291,0,0.0,0.0,0.0,0.0,1.0000000000000109,9.24132955286826e-19
25.526273012161255,0.4109809398651123,0,0.0,0.0,0.0,0.0,1.0000000000000109,1.3473289915248297e-22
25.925209045410156,0.39893603324890137,0,0.0,0.0,0.0,0.0,0.9999999999999807,1.5072956585831414e-31
26.343739986419678,0.4185309410095215,0,0.0,0.0,0.0,0.0,0.9999999999999807,1.6862549656950994e-40
26.78755021095276,0.44381022453308105,0,0.0,0.0,0.0,0.0,0.9999999999999807,6.810127404822125e-47
27.197030067443848,0.40947985649108887,0,0.0,0.0,0.0,0.0,0.9999999999999807,7.618685218129562e-56
27.593550205230713,0.39652013778686523,0,0.0,0.0,0.0,0.0,0.9999999999999807,8.523242077944937e-65
28.030094146728516,0.43654394149780273,0,0.0,0.0,0.0,0.0,0.9999999999999807,9.535195829639207e-74
28.43010115623474,0.4000070095062256,0,0.0,0.0,0.0,0.0,0.9999999999999807,1.066729757035145e-82
28.83932900428772,0.4092278480529785,0,0.0,0.0,0.0,0.0,1.000000000000039,1.1933812318853868e-91
29.268999099731445,0.4296700954437256,0,0.0,0.0,0.0,0.0,1.000000000000039,1.3350698761552589e-100
29.719523191452026,0.45052409172058105,0,0.0,0.0,0.0,0.0,1.000000000000039,1.946449739255265e-104
30.113397121429443,0.393873929977417,0,0.0,0.0,0.0,0.0,1.000000000000039,2.837803964507042e-108
30.514912128448486,0.40151500701904297,0,0.0,0.0,0.0,0.0,1.000000000000039,1.4935810339511043e-109
30.923392057418823,0.4084799289703369,0,0.0,0.0,0.0,0.0,1.000000000000039,7.860952810269125e-111
31.34642720222473,0.4230351448059082,0,0.0,0.0,0.0,0.0,1.000000000000039,4.137343584352253e-112
31.74708104133606,0.4006538391113281,0,0.0,0.0,0.0,0.0,1.000000000000039,1.6709120210267e-118
