step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4
4.696146011352539,4.696146011352539,1039,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007
5.0808398723602295,0.38469386100769043,0,0.49999999995583966,2.9440229871010135e-11,2.9440229871010135e-11,0.49999999995583966,0.49999999995583966,2.9440229871010135e-11
6.238723993301392,1.157884120941162,74,0.7142410863045645,4.704796191343137e-20,2.1642062480179326e-19,0.2857589136954346,0.7142410863045645,4.7047961913433654e-20
6.971287965774536,0.7325639724731445,39,0.9999999914976622,1.101170313331174e-33,7.52962403439968e-33,8.502338586295336e-9,0.9999999914976622,1.0743850894933887e-32
7.352208852767944,0.3809208869934082,0,1.0000000000000007,5.025169178547311e-26,5.869120950793892e-25,2.1514808945098355e-17,1.0000000000000007,6.06764671010585e-28
7.735400915145874,0.3831920623779297,0,0.9999999999999992,3.485277317200599e-44,1.8304517141070622e-45,1.9392658818784225e-30,0.9999999999999992,8.393354483917625e-46
8.538666009902954,0.8032650947570801,92,0.9999999999999997,1.208313772246089e-64,6.34198952697015e-66,3.1630144278254426e-43,0.9999999999999997,1.0504736258211625e-63
9.095418930053711,0.5567529201507568,34,0.9999999999999997,2.204796492659753e-86,3.207615065802578e-90,5.158995669986443e-56,0.9999999999999997,1.008835452756488e-86
9.485543966293335,0.390125036239624,15,0.9999999999999997,7.622715321599024e-107,2.1128965323132759e-109,2.330890929955081e-71,0.9999999999999997,1.840810656137358e-108
9.987615823745728,0.5020718574523926,47,0.9999999999999997,7.320566962763599e-130,3.852936681162432e-131,2.0009320538909255e-85,0.9999999999999997,9.304449897021646e-133
10.423967838287354,0.436352014541626,23,0.9999999999999997,1.9474785805892395e-155,2.5379735705465817e-150,4.758121515175552e-102,0.9999999999999997,2.4752477964717303e-158
