step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4
9.207944869995117,9.207944869995117,1273,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.20000000000000007
9.638975858688354,0.4310309886932373,24,0.3103448273733692,0.34482758592754714,0.34482758592754714,0.3103448273733692,3.8576852906582556e-10,3.857685290658282e-10
10.591553926467896,0.952578067779541,47,0.250031884605537,0.4999525326925085,0.25001558270195406,0.250031884605537,5.646256339495733e-16,1.5640599278381925e-18
11.019378900527954,0.4278249740600586,0,0.2499999999999999,0.49999999999999967,0.2499999999999999,0.2499999999999999,4.95406784920057e-19,3.1483133276147145e-22
16.881155967712402,5.861777067184448,1032,1.5345896507274196e-5,0.9999693082069852,1.5345896507274196e-5,1.5345896507274196e-5,6.4638698128617e-31,3.1520579596785894e-39
17.32846188545227,0.44730591773986816,0,0.0,1.0000000000000013,0.0,0.0,1.3191069075822982e-25,3.0535018756347372e-30
19.66675901412964,2.338297128677368,1398,0.0,1.0000000000000007,0.0,0.0,1.8126403682279637e-22,3.482843779380984e-26
20.16661500930786,0.49985599517822266,65,0.0,1.0000000000000016,0.0,0.0,3.2961828092165673e-35,1.7543911802637426e-41
22.975924968719482,2.809309959411621,333,0.0,0.9999999999999971,0.0,0.0,2.798856243604158e-51,2.830409927587486e-56
23.41486382484436,0.43893885612487793,0,0.0,0.9999999999999996,0.0,0.0,4.127574114521272e-35,1.596514508542683e-32
26.11062788963318,2.6957640647888184,446,0.0,1.0000000000000002,0.0,0.0,1.1042062303634468e-51,2.929469532521363e-45
26.588751792907715,0.47812390327453613,38,0.0,0.9999999999999999,0.0,0.0,2.6854530934902085e-62,4.8867167445168035e-52
27.818211793899536,1.2294600009918213,672,0.0,0.9999999999999981,0.0,0.0,7.697701096131571e-28,1.939196170980842e-21
28.24587392807007,0.4276621341705322,13,0.0,1.000000000000002,0.0,0.0,1.0196662772309756e-37,4.8805903736749185e-30
29.13281488418579,0.8869409561157227,579,0.0,1.0000000000000009,0.0,0.0,3.3797918032419804e-29,1.9282099823099034e-23
30.30239987373352,1.1695849895477295,1091,0.0,1.0000000000000007,0.0,0.0,1.4818615445618653e-28,2.793408982885418e-23
30.80067801475525,0.4982781410217285,99,0.0,0.9999999999999984,0.0,0.0,4.5897103719276054e-43,1.6438636008057977e-36
31.238865852355957,0.438187837600708,0,0.0,1.0000000000000007,0.0,0.0,0.0,4.205331646261311e-20
31.666461944580078,0.4275960922241211,0,0.0,1.0000000000000024,0.0,0.0,0.0,8.938788172043118e-28
