q1_true_goal_prob,mid_true_goal_prob,q3_true_goal_prob,end_true_goal_prob,q1_is_top_ranked,mid_is_top_ranked,q3_is_top_ranked,end_is_top_ranked,total_states_visited,initial_states_visited,marginal_states_visited,average_states_visited,total_dur,initial_dur,marginal_dur,average_dur
0.9999999999998644,0.9999999999999967,1.0000000000000027,1.0000000000000016,true,true,true,true,3772,1667,105.25,179.61904761904762,26.13132405281067,10.99252700805664,0.7569398522377014,1.2443487644195557
0.0,0.0,0.0,0.0,false,false,false,false,3314,1640,36.391304347826086,70.51063829787235,32.599076986312866,10.771706104278564,0.4745080626529196,0.6935973826875078
0.20000000000000007,0.9090909087210665,0.9999992513800333,0.9999999999999998,true,true,true,true,2213,1528,114.16666666666667,316.14285714285717,19.280832052230835,9.86259913444519,1.5697054862976074,2.7544045788901195
0.20000000000000007,0.9999999993287456,0.9999999999996886,1.0000000000000009,true,true,true,true,1803,1390,68.83333333333333,257.57142857142856,16.09331488609314,9.397900819778442,1.115902344385783,2.2990449837275913
0.16666666405057515,1.0000000000000036,0.9999999999999968,1.0000000000000016,false,true,true,true,2865,1604,126.1,260.45454545454544,19.889961004257202,10.640846014022827,0.9249114990234375,1.808178273114291
0.5348837209302314,0.0,0.0,0.0,true,false,false,false,3932,1568,295.5,436.8888888888889,18.71259379386902,10.219169855117798,1.0616779923439026,2.0791770882076688
0.9999999998135292,1.0000000000000009,1.000000000000001,1.0000000000000007,true,true,true,true,4984,1755,201.8125,293.1764705882353,27.145194053649902,10.137954950332642,1.0629524439573288,1.5967761208029354
0.9999999999999996,1.000000000000003,1.0000000000000002,1.000000000000002,true,true,true,true,6563,1481,254.1,312.5238095238095,31.87474012374878,11.845924139022827,1.0014407992362977,1.5178447677975608
0.7241380829814633,0.9999999999999978,0.9999999999999984,0.9999999999999976,true,true,true,true,5690,1544,259.125,334.70588235294116,28.056421995162964,10.725970983505249,1.0831531882286072,1.6503777644213509
0.45454545446759587,1.0000000000000016,0.9999999999999974,1.000000000000003,true,true,true,true,3480,1395,208.5,316.3636363636364,24.2939510345459,10.940948009490967,1.3353003025054933,2.208541003140536
