step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,goal_probs_5,goal_probs_6,goal_probs_7,goal_probs_8,goal_probs_9,goal_probs_10,goal_probs_11,goal_probs_12,goal_probs_13,goal_probs_14,goal_probs_15,goal_probs_16,goal_probs_17,goal_probs_18,goal_probs_19
149.23796105384827,149.23796105384827,2817,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
299.50311303138733,150.26515197753906,2978,0.9989045729877896,0.9989045729877896,4.535019745307057e-5,4.535019745307057e-5,4.535019745307057e-5,4.535019745307057e-5,4.535019745307057e-5,4.535019745307057e-5,0.0001232746176537114,4.535019745307057e-5,4.535019745307057e-5,0.0001232746176537114,4.535019745307057e-5,0.0001232746176537114,4.535019745307057e-5,4.535019745307057e-5,4.535019745307057e-5,4.535019745307057e-5,4.535019745307057e-5,4.535019745307057e-5,4.535019745307057e-5
475.7025890350342,176.19947600364685,3340,0.9980151542656275,0.9980151542656275,0.00012316485466345837,4.530981790555498e-5,4.530981790555498e-5,0.00012316485466345837,4.530981790555498e-5,4.530981790555498e-5,0.00033479678633647813,4.530981790555498e-5,4.530981790555498e-5,0.00033479678633647813,4.530981790555498e-5,0.00012316485466345837,4.530981790555498e-5,0.00012316485466345837,0.00012316485466345837,4.530981790555498e-5,4.530981790555498e-5,0.00012316485466345837,0.00012316485466345837
662.3491570949554,186.64656805992126,3354,0.9996132286091716,0.9996132286091716,1.6695241050201818e-5,6.141835947770768e-6,6.141835947770768e-6,1.6695241050201818e-5,1.6695241050201818e-5,6.141835947770768e-6,4.5382370368507104e-5,6.141835947770768e-6,1.6695241050201818e-5,4.5382370368507104e-5,6.141835947770768e-6,1.6695241050201818e-5,6.141835947770768e-6,4.5382370368507104e-5,4.5382370368507104e-5,6.141835947770768e-6,1.6695241050201818e-5,1.6695241050201818e-5,4.5382370368507104e-5
832.7669949531555,170.41783785820007,2871,0.9998288062732703,0.9998288062732703,6.143160502717625e-6,6.143160502717625e-6,6.143160502717625e-6,6.143160502717625e-6,6.143160502717625e-6,2.259942452766236e-6,1.6698841563844655e-5,2.259942452766236e-6,6.143160502717625e-6,1.6698841563844655e-5,2.259942452766236e-6,1.6698841563844655e-5,2.259942452766236e-6,1.6698841563844655e-5,1.6698841563844655e-5,2.259942452766236e-6,1.6698841563844655e-5,6.143160502717625e-6,1.6698841563844655e-5
1039.1743640899658,206.4073691368103,3064,0.5558412617482003,0.5558412617482003,0.010180587829638411,0.010180587829638411,0.010180587829638411,0.010180587829638411,0.027673706900337405,0.010180587829638411,0.027673706900337405,0.0037452289615641657,0.027673706900337405,0.027673706900337405,0.0037452289615641657,0.07522493459328887,0.0037452289615641657,0.07522493459328887,0.027673706900337405,0.010180587829638411,0.027673706900337405,0.027673706900337405,0.027673706900337405
1223.2064509391785,184.03208684921265,2827,0.9999978320243208,0.9999978320243208,1.1253493074573726e-7,1.1253493074573726e-7,4.139928743500879e-8,4.139928743500879e-8,1.1253493074573726e-7,4.139928743500879e-8,1.1253493074573726e-7,1.5229946726486948e-8,3.0590165731303477e-7,1.1253493074573726e-7,4.139928743500879e-8,3.0590165731303477e-7,1.5229946726486948e-8,3.0590165731303477e-7,1.1253493074573726e-7,4.139928743500879e-8,1.1253493074573726e-7,1.1253493074573726e-7,1.1253493074573726e-7
1412.6350910663605,189.428640127182,2360,0.8772766897904773,0.8772766897904773,0.00591104383934138,0.00591104383934138,0.0021745515043568035,0.00591104383934138,0.00591104383934138,0.0021745515043568035,0.00591104383934138,0.0021745515043568035,0.01606788305570646,0.00591104383934138,0.0021745515043568035,0.01606788305570646,0.0007999727922213001,0.01606788305570646,0.00591104383934138,0.00591104383934138,0.00591104383934138,0.00591104383934138,0.00591104383934138
1612.2779281139374,199.6428370475769,2312,0.9387392604591628,0.9387392604591628,0.002326901985185317,0.002326901985185317,0.0008560194019706943,0.002326901985185317,0.002326901985185317,0.002326901985185317,0.002326901985185317,0.002326901985185317,0.006325175382934526,0.002326901985185317,0.002326901985185317,0.006325175382934526,0.0008560194019706943,0.006325175382934526,0.006325175382934526,0.002326901985185317,0.006325175382934526,0.002326901985185317,0.002326901985185317
1873.203458070755,260.9255299568176,3481,0.9999157669253539,0.9999157669253539,6.14369480743041e-6,6.14369480743041e-6,2.260139012485391e-6,2.260139012485391e-6,6.14369480743041e-6,2.260139012485391e-6,2.260139012485391e-6,2.260139012485391e-6,6.14369480743041e-6,6.14369480743041e-6,2.260139012485391e-6,6.14369480743041e-6,8.314586768829013e-7,6.14369480743041e-6,6.14369480743041e-6,2.260139012485391e-6,6.14369480743041e-6,6.14369480743041e-6,6.14369480743041e-6
