step_times,step_durs,states_visited,true_goal_probs,goal_probs_0,goal_probs_1,goal_probs_2,goal_probs_3,goal_probs_4,goal_probs_5,goal_probs_6,goal_probs_7,goal_probs_8,goal_probs_9,goal_probs_10,goal_probs_11,goal_probs_12,goal_probs_13,goal_probs_14,goal_probs_15,goal_probs_16,goal_probs_17,goal_probs_18,goal_probs_19
148.61828303337097,148.61828303337097,2817,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
323.3699140548706,174.75163102149963,3514,0.00033411240986878335,0.9959750567681093,0.00033411240986878335,0.0001229130866309719,0.0001229130866309719,0.00033411240986878335,0.0001229130866309719,0.0001229130866309719,0.00033411240986878335,0.0001229130866309719,0.0001229130866309719,0.00033411240986878335,0.0001229130866309719,0.0001229130866309719,0.0001229130866309719,0.00033411240986878335,0.00033411240986878335,0.0001229130866309719,0.0001229130866309719,0.00033411240986878335,0.00033411240986878335
488.41212797164917,165.04221391677856,3105,0.0024438508754954227,0.9859198101772828,0.0024438508754954227,0.0008990424943835963,0.00033073925042321697,0.0008990424943835963,0.00033073925042321697,0.00033073925042321697,0.0008990424943835963,0.00033073925042321697,0.0008990424943835963,0.0008990424943835963,0.0008990424943835963,0.00033073925042321697,0.00033073925042321697,0.0008990424943835963,0.0008990424943835963,0.00033073925042321697,0.00033073925042321697,0.0008990424943835963,0.0008990424943835963
655.9618449211121,167.5497169494629,3031,0.0003350295982981961,0.9987091569423896,0.0003350295982981961,0.0001232505013978332,4.5341325578334954e-5,4.5341325578334954e-5,4.5341325578334954e-5,1.6680141515730286e-5,4.5341325578334954e-5,1.6680141515730286e-5,4.5341325578334954e-5,0.0001232505013978332,4.5341325578334954e-5,1.6680141515730286e-5,1.6680141515730286e-5,4.5341325578334954e-5,4.5341325578334954e-5,1.6680141515730286e-5,1.6680141515730286e-5,0.0001232505013978332,0.0001232505013978332
830.6533179283142,174.69147300720215,2749,0.2841971587928282,0.10455029195921729,0.2841971587928282,0.10455029195921729,0.038461902980268,0.014149343374771223,0.038461902980268,0.005205252533653686,0.014149343374771223,0.005205252533653686,0.014149343374771223,0.10455029195921729,0.014149343374771223,0.005205252533653686,0.005205252533653686,0.014149343374771223,0.014149343374771223,0.005205252533653686,0.005205252533653686,0.10455029195921729,0.10455029195921729
1010.3254520893097,179.67213416099548,2476,0.4500330376847455,0.060905348620898234,0.4500330376847455,0.16555790241215082,0.022405825615007917,0.0082426426062339,0.022405825615007917,0.0030322987557572477,0.0082426426062339,0.0030322987557572477,0.022405825615007917,0.060905348620898234,0.022405825615007917,0.0030322987557572477,0.0030322987557572477,0.0082426426062339,0.0082426426062339,0.0030322987557572477,0.0030322987557572477,0.060905348620898234,0.060905348620898234
1206.1933760643005,195.86792397499084,2521,0.5706050007700861,0.02840875018438534,0.5706050007700861,0.07722298939544722,0.010450995142210786,0.010450995142210786,0.010450995142210786,0.0014143883876755602,0.010450995142210786,0.0014143883876755602,0.010450995142210786,0.07722298939544722,0.010450995142210786,0.0014143883876755602,0.0014143883876755602,0.010450995142210786,0.010450995142210786,0.0014143883876755602,0.0014143883876755602,0.07722298939544722,0.07722298939544722
1397.2336769104004,191.04030084609985,2628,0.017786624791935338,0.9711168089733285,0.017786624791935338,0.0024071579040399267,0.0003257733967384944,0.00011984533514067989,0.0003257733967384944,1.6219302375850685e-5,0.00011984533514067989,1.6219302375850685e-5,0.00011984533514067989,0.0024071579040399267,0.00011984533514067989,1.6219302375850685e-5,1.6219302375850685e-5,0.00011984533514067989,0.00011984533514067989,1.6219302375850685e-5,1.6219302375850685e-5,0.0024071579040399267,0.0024071579040399267
1591.0892879962921,193.85561108589172,2629,0.4145621457470305,0.4145621457470305,0.4145621457470305,0.020639833893035784,0.007592970558441397,0.001027596821133928,0.0027932977658706357,0.00013907010684120297,0.001027596821133928,0.00013907010684120297,0.001027596821133928,0.056104885413852286,0.001027596821133928,0.00013907010684120297,0.00013907010684120297,0.001027596821133928,0.001027596821133928,0.00013907010684120297,0.00013907010684120297,0.056104885413852286,0.020639833893035784
1751.6419489383698,160.55266094207764,1972,0.7480624780983266,0.0018542614958686572,0.7480624780983266,0.01370124221506057,0.01370124221506057,0.0006821446828858843,0.0018542614958686572,9.231824386671051e-5,0.0006821446828858843,9.231824386671051e-5,0.0006821446828858843,0.10123924735211942,0.0006821446828858843,9.231824386671051e-5,9.231824386671051e-5,0.0006821446828858843,0.0006821446828858843,9.231824386671051e-5,9.231824386671051e-5,0.10123924735211942,0.01370124221506057
1953.7508690357208,202.10892009735107,2636,0.7653621352597967,0.0006979199282617049,0.7653621352597967,0.005156969502487393,0.014018096488528961,0.00025675039319132914,0.0006979199282617049,3.47473871836602e-5,0.00025675039319132914,3.47473871836602e-5,0.00025675039319132914,0.10358050135396327,0.00025675039319132914,3.47473871836602e-5,3.47473871836602e-5,0.00025675039319132914,0.00025675039319132914,3.47473871836602e-5,3.47473871836602e-5,0.10358050135396327,0.005156969502487393
2105.255336046219,151.50446701049805,1999,0.8948830279201467,0.0003001998122114493,0.8948830279201467,0.006029674412507069,0.006029674412507069,0.00011043733915611991,0.0003001998122114493,1.4946068574591344e-5,0.00011043733915611991,1.4946068574591344e-5,0.0003001998122114493,0.04455360249230145,0.0003001998122114493,1.4946068574591344e-5,1.4946068574591344e-5,0.00011043733915611991,0.00011043733915611991,1.4946068574591344e-5,1.4946068574591344e-5,0.04455360249230145,0.0022181932533188453
2269.844706058502,164.58937001228333,2129,0.9583824150525063,0.00011827378608174863,0.9583824150525063,0.0023755924973901618,0.0023755924973901618,4.351049432898439e-5,0.00011827378608174863,5.888505073778133e-6,4.351049432898439e-5,5.888505073778133e-6,0.0003215014834890696,0.017553386231414666,0.00011827378608174863,5.888505073778133e-6,5.888505073778133e-6,4.351049432898439e-5,4.351049432898439e-5,5.888505073778133e-6,5.888505073778133e-6,0.017553386231414666,0.0008739316403909637
2440.465810060501,170.6211040019989,2156,0.9840706982704563,4.4676740582798134e-5,0.9840706982704563,0.000897356322583469,0.000897356322583469,1.6435654358961277e-5,4.4676740582798134e-5,2.2243239378490924e-6,1.6435654358961277e-5,2.2243239378490924e-6,0.0003301189424836671,0.006630616208299361,4.4676740582798134e-5,2.2243239378490924e-6,2.2243239378490924e-6,1.6435654358961277e-5,1.6435654358961277e-5,2.2243239378490924e-6,2.2243239378490924e-6,0.006630616208299361,0.0003301189424836671
2584.9027609825134,144.43695092201233,1973,0.9938708252907317,1.659933314816032e-5,0.9938708252907317,0.00033340651884766705,0.00033340651884766705,6.106553402363816e-6,1.659933314816032e-5,8.26432134308408e-7,6.106553402363816e-6,8.26432134308408e-7,0.00033340651884766705,0.002463559471514591,1.659933314816032e-5,8.26432134308408e-7,8.26432134308408e-7,6.106553402363816e-6,6.106553402363816e-6,8.26432134308408e-7,8.26432134308408e-7,0.002463559471514591,0.00012265340383659572
2702.793926000595,117.89116501808167,1566,0.994534052315377,6.110628410041703e-6,0.994534052315377,0.00012273525255377218,0.00012273525255377218,6.110628410041703e-6,6.110628410041703e-6,3.04230274421358e-7,6.110628410041703e-6,3.04230274421358e-7,0.00012273525255377218,0.0024652034469455544,6.110628410041703e-6,3.04230274421358e-7,3.04230274421358e-7,6.110628410041703e-6,6.110628410041703e-6,3.04230274421358e-7,3.04230274421358e-7,0.0024652034469455544,0.00012273525255377218
2821.043552875519,118.2496268749237,1571,0.9964125332274707,2.2522205503385388e-6,0.9964125332274707,4.523705902298677e-5,4.523705902298677e-5,6.122170195667281e-6,2.2522205503385388e-6,1.1213145851921299e-7,6.122170195667281e-6,1.1213145851921299e-7,4.523705902298677e-5,0.002469859735595233,2.2522205503385388e-6,1.1213145851921299e-7,1.1213145851921299e-7,2.2522205503385388e-6,6.122170195667281e-6,1.1213145851921299e-7,1.1213145851921299e-7,0.0009086106193026207,4.523705902298677e-5
2968.895956993103,147.85240411758423,2213,0.9946478502431672,0.002465485523806765,0.9946478502431672,1.6612310786422452e-5,1.6612310786422452e-5,6.111327608675414e-6,8.270782528718182e-7,4.1177801521302675e-8,6.111327608675414e-6,4.1177801521302675e-8,1.6612310786422452e-5,0.002465485523806765,8.270782528718182e-7,4.1177801521302675e-8,4.1177801521302675e-8,8.270782528718182e-7,6.111327608675414e-6,4.1177801521302675e-8,4.1177801521302675e-8,0.0003336671816801569,1.6612310786422452e-5
3067.5672199726105,98.67126297950745,1206,0.9973604989474004,3.050948910048686e-7,0.9973604989474004,6.127994698354205e-6,6.127994698354205e-6,6.127994698354205e-6,3.050948910048686e-7,1.518978019714539e-8,6.127994698354205e-6,1.518978019714539e-8,6.127994698354205e-6,0.002472209507686914,3.050948910048686e-7,1.518978019714539e-8,1.518978019714539e-8,3.050948910048686e-7,6.127994698354205e-6,1.518978019714539e-8,1.518978019714539e-8,0.00012308406377889168,6.127994698354205e-6
